,Agent,Monster,Tree2,Tree7,Tree12,Tree17,Tree22
50,6.0,9.0,1.0,1.0,0.0,0.0,2.0
51,1.0,4.0,0.0,1.0,2.0,0.0,1.0
52,6.0,9.0,0.0,0.0,0.0,0.0,2.0
53,6.0,4.0,2.0,2.0,2.0,2.0,1.0
54,16.0,23.0,2.0,2.0,0.0,1.0,1.0
55,16.0,18.0,0.0,2.0,0.0,1.0,1.0
56,6.0,9.0,1.0,1.0,2.0,0.0,1.0
57,11.0,13.0,0.0,2.0,0.0,2.0,1.0
58,16.0,19.0,2.0,2.0,1.0,0.0,0.0
59,16.0,19.0,2.0,1.0,1.0,0.0,0.0
60,11.0,14.0,1.0,2.0,2.0,1.0,2.0
61,16.0,19.0,2.0,1.0,0.0,1.0,1.0
62,11.0,13.0,0.0,1.0,0.0,2.0,1.0
63,11.0,13.0,2.0,1.0,2.0,1.0,1.0
64,6.0,8.0,1.0,0.0,1.0,2.0,0.0
65,16.0,18.0,0.0,1.0,0.0,1.0,0.0
66,6.0,9.0,1.0,0.0,2.0,1.0,1.0
67,5.0,9.0,1.0,0.0,2.0,2.0,2.0
68,11.0,14.0,0.0,2.0,1.0,0.0,1.0
69,11.0,14.0,0.0,0.0,0.0,1.0,1.0
70,11.0,19.0,2.0,2.0,2.0,2.0,0.0
71,6.0,9.0,2.0,2.0,0.0,1.0,0.0
72,6.0,4.0,1.0,2.0,2.0,2.0,0.0
73,11.0,14.0,1.0,0.0,2.0,2.0,0.0
74,11.0,18.0,1.0,1.0,0.0,2.0,2.0
75,16.0,19.0,1.0,2.0,1.0,1.0,0.0
76,6.0,4.0,2.0,0.0,0.0,2.0,1.0
77,16.0,18.0,2.0,2.0,2.0,0.0,0.0
78,11.0,13.0,0.0,1.0,1.0,1.0,0.0
79,16.0,23.0,1.0,2.0,2.0,2.0,1.0
80,16.0,23.0,1.0,1.0,0.0,0.0,2.0
81,11.0,14.0,2.0,0.0,0.0,1.0,1.0
82,6.0,9.0,2.0,2.0,2.0,1.0,1.0
83,6.0,9.0,2.0,0.0,0.0,1.0,1.0
84,1.0,3.0,2.0,1.0,2.0,1.0,1.0
85,6.0,8.0,2.0,0.0,0.0,1.0,0.0
86,6.0,8.0,1.0,0.0,1.0,2.0,2.0
87,1.0,4.0,0.0,2.0,2.0,1.0,2.0
88,1.0,3.0,2.0,1.0,1.0,0.0,2.0
89,1.0,4.0,0.0,1.0,2.0,0.0,2.0
90,6.0,9.0,2.0,0.0,0.0,0.0,2.0
91,16.0,18.0,1.0,0.0,1.0,1.0,1.0
92,11.0,13.0,2.0,2.0,0.0,0.0,1.0
93,11.0,13.0,1.0,2.0,2.0,2.0,0.0
94,5.0,3.0,2.0,1.0,0.0,2.0,0.0
95,6.0,8.0,0.0,1.0,0.0,2.0,1.0
96,0.0,3.0,0.0,2.0,2.0,2.0,1.0
97,11.0,14.0,1.0,1.0,2.0,0.0,2.0
98,1.0,3.0,1.0,2.0,1.0,2.0,2.0
99,1.0,3.0,2.0,2.0,2.0,1.0,2.0
100,6.0,9.0,2.0,2.0,0.0,1.0,2.0
101,11.0,18.0,2.0,2.0,1.0,2.0,0.0
102,16.0,18.0,1.0,1.0,2.0,1.0,0.0
103,1.0,3.0,2.0,1.0,0.0,2.0,0.0
104,21.0,23.0,0.0,1.0,1.0,2.0,2.0
105,11.0,13.0,0.0,2.0,1.0,2.0,1.0
106,16.0,19.0,1.0,0.0,2.0,1.0,0.0
107,6.0,8.0,0.0,2.0,2.0,1.0,2.0
108,11.0,14.0,0.0,0.0,0.0,2.0,1.0
109,11.0,13.0,1.0,0.0,0.0,1.0,0.0
110,11.0,13.0,1.0,1.0,0.0,2.0,2.0
111,16.0,19.0,0.0,1.0,1.0,0.0,1.0
112,21.0,23.0,2.0,1.0,2.0,1.0,1.0
113,11.0,3.0,2.0,0.0,1.0,1.0,0.0
114,5.0,9.0,2.0,0.0,1.0,0.0,1.0
115,6.0,3.0,1.0,1.0,2.0,2.0,1.0
116,11.0,14.0,0.0,2.0,0.0,1.0,2.0
117,0.0,3.0,0.0,0.0,0.0,2.0,2.0
118,11.0,14.0,2.0,1.0,2.0,2.0,2.0
119,6.0,9.0,1.0,0.0,0.0,2.0,2.0
120,1.0,3.0,0.0,1.0,0.0,1.0,1.0
121,1.0,4.0,1.0,1.0,0.0,1.0,0.0
122,16.0,23.0,2.0,2.0,2.0,2.0,0.0
123,6.0,4.0,2.0,0.0,1.0,2.0,2.0
124,16.0,23.0,1.0,2.0,1.0,2.0,1.0
125,6.0,9.0,2.0,0.0,2.0,2.0,1.0
126,6.0,9.0,0.0,2.0,0.0,1.0,0.0
127,16.0,18.0,1.0,1.0,2.0,0.0,2.0
128,0.0,3.0,0.0,1.0,0.0,0.0,0.0
129,21.0,23.0,1.0,0.0,0.0,0.0,0.0
130,1.0,3.0,0.0,0.0,1.0,1.0,1.0
131,5.0,3.0,1.0,2.0,2.0,2.0,2.0
132,16.0,18.0,0.0,1.0,0.0,0.0,1.0
133,11.0,13.0,1.0,0.0,1.0,2.0,2.0
134,11.0,14.0,1.0,0.0,0.0,1.0,2.0
135,1.0,3.0,1.0,0.0,0.0,2.0,2.0
136,6.0,9.0,2.0,1.0,1.0,0.0,2.0
137,16.0,23.0,1.0,0.0,1.0,1.0,0.0
138,16.0,19.0,2.0,1.0,2.0,1.0,0.0
139,11.0,13.0,2.0,2.0,0.0,1.0,2.0
140,6.0,3.0,2.0,2.0,2.0,2.0,2.0
141,6.0,9.0,1.0,2.0,2.0,2.0,0.0
142,11.0,13.0,0.0,1.0,0.0,2.0,0.0
143,16.0,19.0,2.0,2.0,0.0,1.0,2.0
144,6.0,3.0,0.0,0.0,0.0,2.0,1.0
145,11.0,13.0,0.0,0.0,0.0,2.0,1.0
146,16.0,19.0,2.0,2.0,0.0,0.0,0.0
147,1.0,4.0,1.0,0.0,2.0,2.0,2.0
148,16.0,18.0,0.0,0.0,2.0,1.0,2.0
149,11.0,14.0,1.0,1.0,0.0,2.0,2.0
150,11.0,14.0,0.0,1.0,0.0,1.0,1.0
151,16.0,18.0,2.0,2.0,0.0,1.0,0.0
152,15.0,23.0,1.0,1.0,2.0,2.0,0.0
153,1.0,3.0,2.0,2.0,1.0,1.0,1.0
154,6.0,4.0,1.0,0.0,2.0,0.0,0.0
155,11.0,13.0,0.0,2.0,2.0,2.0,1.0
156,1.0,4.0,1.0,2.0,1.0,1.0,2.0
157,11.0,14.0,1.0,1.0,0.0,0.0,0.0
158,16.0,19.0,1.0,0.0,1.0,0.0,2.0
159,11.0,13.0,0.0,0.0,0.0,0.0,0.0
160,11.0,9.0,1.0,2.0,1.0,1.0,2.0
161,6.0,4.0,1.0,2.0,1.0,1.0,0.0
162,16.0,19.0,2.0,2.0,2.0,2.0,2.0
163,6.0,9.0,1.0,0.0,2.0,0.0,1.0
164,16.0,23.0,2.0,1.0,2.0,1.0,2.0
165,5.0,8.0,1.0,0.0,0.0,2.0,1.0
166,1.0,4.0,0.0,2.0,1.0,2.0,2.0
167,5.0,4.0,0.0,1.0,2.0,1.0,1.0
168,11.0,9.0,2.0,1.0,1.0,2.0,0.0
169,16.0,18.0,2.0,2.0,2.0,2.0,0.0
170,1.0,4.0,0.0,0.0,2.0,2.0,1.0
171,16.0,19.0,0.0,0.0,0.0,0.0,2.0
172,21.0,23.0,1.0,1.0,1.0,2.0,1.0
173,21.0,23.0,2.0,2.0,1.0,1.0,1.0
174,21.0,23.0,1.0,1.0,2.0,2.0,1.0
175,1.0,4.0,2.0,2.0,1.0,0.0,2.0
176,16.0,18.0,2.0,1.0,1.0,2.0,2.0
177,11.0,13.0,1.0,2.0,0.0,2.0,1.0
178,6.0,3.0,2.0,1.0,0.0,1.0,2.0
179,16.0,19.0,2.0,0.0,2.0,0.0,2.0
180,16.0,18.0,0.0,2.0,2.0,0.0,2.0
181,6.0,8.0,1.0,0.0,2.0,1.0,0.0
182,11.0,8.0,2.0,1.0,1.0,0.0,1.0
183,11.0,14.0,2.0,2.0,1.0,1.0,0.0
184,6.0,9.0,0.0,2.0,2.0,1.0,1.0
185,16.0,23.0,2.0,1.0,2.0,2.0,1.0
186,6.0,9.0,2.0,0.0,2.0,0.0,1.0
187,11.0,9.0,0.0,2.0,0.0,2.0,0.0
188,16.0,19.0,0.0,0.0,0.0,0.0,1.0
189,11.0,14.0,0.0,0.0,2.0,0.0,2.0
190,5.0,8.0,2.0,0.0,2.0,1.0,1.0
191,16.0,18.0,0.0,1.0,0.0,0.0,0.0
192,11.0,13.0,2.0,0.0,0.0,2.0,1.0
193,6.0,8.0,2.0,2.0,0.0,0.0,2.0
194,21.0,23.0,1.0,1.0,2.0,0.0,1.0
195,6.0,9.0,2.0,2.0,0.0,2.0,0.0
196,6.0,3.0,1.0,1.0,0.0,2.0,2.0
197,6.0,8.0,2.0,0.0,2.0,0.0,0.0
198,16.0,19.0,2.0,0.0,1.0,0.0,1.0
199,16.0,18.0,1.0,1.0,0.0,0.0,0.0
200,16.0,18.0,2.0,0.0,1.0,1.0,2.0
201,1.0,4.0,0.0,2.0,2.0,1.0,0.0
202,11.0,13.0,0.0,0.0,2.0,0.0,2.0
203,16.0,18.0,0.0,1.0,2.0,2.0,1.0
204,16.0,19.0,2.0,0.0,0.0,2.0,1.0
205,6.0,9.0,0.0,1.0,2.0,2.0,2.0
206,16.0,18.0,0.0,1.0,1.0,1.0,0.0
207,6.0,4.0,0.0,1.0,1.0,1.0,2.0
208,11.0,14.0,0.0,1.0,0.0,2.0,1.0
209,16.0,23.0,1.0,2.0,1.0,1.0,1.0
210,16.0,18.0,2.0,2.0,2.0,0.0,2.0
211,16.0,18.0,2.0,1.0,2.0,0.0,1.0
212,21.0,23.0,0.0,2.0,0.0,2.0,0.0
213,11.0,14.0,2.0,1.0,2.0,2.0,0.0
214,16.0,18.0,2.0,0.0,2.0,2.0,1.0
215,21.0,23.0,2.0,0.0,0.0,1.0,0.0
216,6.0,8.0,0.0,0.0,2.0,1.0,2.0
217,16.0,23.0,1.0,2.0,2.0,1.0,2.0
218,16.0,19.0,2.0,1.0,0.0,2.0,2.0
219,6.0,9.0,2.0,0.0,1.0,2.0,1.0
220,1.0,3.0,0.0,1.0,2.0,1.0,2.0
221,16.0,18.0,2.0,2.0,1.0,0.0,0.0
222,16.0,18.0,2.0,2.0,0.0,2.0,0.0
223,6.0,9.0,2.0,0.0,2.0,2.0,2.0
224,16.0,19.0,1.0,0.0,2.0,0.0,2.0
225,6.0,8.0,2.0,2.0,2.0,0.0,1.0
226,16.0,23.0,1.0,0.0,2.0,0.0,2.0
227,6.0,8.0,2.0,2.0,1.0,0.0,2.0
228,11.0,3.0,2.0,0.0,1.0,2.0,2.0
229,11.0,14.0,2.0,1.0,2.0,1.0,1.0
230,6.0,8.0,1.0,0.0,2.0,0.0,2.0
231,6.0,8.0,0.0,2.0,1.0,2.0,2.0
232,11.0,13.0,2.0,2.0,1.0,1.0,2.0
233,1.0,3.0,0.0,2.0,0.0,1.0,1.0
234,6.0,4.0,1.0,1.0,1.0,1.0,2.0
235,6.0,4.0,2.0,2.0,2.0,2.0,0.0
236,1.0,3.0,0.0,0.0,1.0,2.0,2.0
237,11.0,9.0,1.0,2.0,1.0,2.0,2.0
238,16.0,19.0,0.0,0.0,2.0,0.0,1.0
239,1.0,3.0,2.0,1.0,1.0,1.0,1.0
240,5.0,9.0,2.0,0.0,0.0,1.0,2.0
241,6.0,4.0,1.0,1.0,0.0,1.0,2.0
242,11.0,13.0,1.0,2.0,0.0,0.0,0.0
243,6.0,8.0,1.0,0.0,1.0,0.0,2.0
244,15.0,23.0,1.0,1.0,1.0,1.0,1.0
245,5.0,4.0,2.0,0.0,1.0,2.0,1.0
246,11.0,9.0,1.0,1.0,0.0,0.0,0.0
247,6.0,4.0,2.0,1.0,0.0,0.0,2.0
248,11.0,14.0,2.0,0.0,0.0,0.0,1.0
249,21.0,23.0,2.0,1.0,0.0,1.0,0.0
250,16.0,18.0,0.0,2.0,2.0,2.0,1.0
251,11.0,14.0,2.0,2.0,0.0,1.0,1.0
252,11.0,18.0,1.0,0.0,2.0,2.0,2.0
253,11.0,13.0,1.0,1.0,1.0,0.0,1.0
254,6.0,8.0,1.0,1.0,1.0,2.0,1.0
255,15.0,19.0,0.0,1.0,0.0,0.0,1.0
256,6.0,8.0,2.0,2.0,2.0,1.0,1.0
257,1.0,4.0,0.0,1.0,2.0,1.0,1.0
258,6.0,8.0,1.0,1.0,0.0,2.0,1.0
259,16.0,18.0,1.0,2.0,2.0,1.0,2.0
260,20.0,23.0,2.0,2.0,1.0,2.0,0.0
261,6.0,8.0,2.0,2.0,2.0,2.0,0.0
262,6.0,8.0,2.0,0.0,2.0,2.0,2.0
263,1.0,4.0,1.0,2.0,2.0,1.0,2.0
264,16.0,18.0,0.0,0.0,0.0,1.0,1.0
265,16.0,18.0,2.0,2.0,0.0,0.0,1.0
266,1.0,4.0,2.0,1.0,2.0,1.0,0.0
267,16.0,18.0,1.0,0.0,0.0,0.0,0.0
268,6.0,8.0,1.0,1.0,0.0,2.0,2.0
269,11.0,14.0,0.0,2.0,0.0,0.0,2.0
270,11.0,13.0,2.0,1.0,0.0,2.0,1.0
271,21.0,23.0,1.0,1.0,2.0,0.0,0.0
272,11.0,23.0,2.0,2.0,1.0,0.0,2.0
273,6.0,8.0,2.0,1.0,1.0,0.0,1.0
274,11.0,14.0,1.0,2.0,0.0,1.0,1.0
275,11.0,14.0,1.0,0.0,0.0,0.0,1.0
276,5.0,4.0,0.0,0.0,0.0,2.0,2.0
277,6.0,9.0,1.0,2.0,1.0,1.0,1.0
278,16.0,19.0,0.0,0.0,2.0,2.0,1.0
279,11.0,14.0,1.0,2.0,0.0,1.0,0.0
280,11.0,13.0,0.0,2.0,2.0,1.0,2.0
281,11.0,13.0,1.0,1.0,2.0,0.0,2.0
282,6.0,8.0,0.0,1.0,2.0,2.0,0.0
283,11.0,18.0,1.0,2.0,2.0,2.0,1.0
284,21.0,23.0,2.0,1.0,1.0,0.0,2.0
285,16.0,19.0,2.0,1.0,2.0,2.0,0.0
286,1.0,4.0,0.0,1.0,2.0,2.0,1.0
287,6.0,3.0,2.0,0.0,1.0,0.0,0.0
288,6.0,8.0,0.0,1.0,1.0,1.0,2.0
289,16.0,19.0,2.0,1.0,2.0,2.0,2.0
290,6.0,3.0,2.0,1.0,0.0,2.0,0.0
291,11.0,14.0,0.0,2.0,0.0,1.0,1.0
292,6.0,9.0,1.0,0.0,1.0,1.0,0.0
293,6.0,4.0,2.0,1.0,0.0,2.0,1.0
294,1.0,4.0,0.0,0.0,2.0,2.0,2.0
295,1.0,4.0,0.0,1.0,0.0,0.0,2.0
296,11.0,14.0,1.0,0.0,0.0,1.0,0.0
297,1.0,3.0,0.0,2.0,2.0,1.0,2.0
298,20.0,23.0,0.0,0.0,2.0,1.0,0.0
299,6.0,4.0,2.0,0.0,2.0,1.0,2.0
300,1.0,3.0,1.0,0.0,2.0,2.0,1.0
301,21.0,23.0,1.0,0.0,2.0,1.0,2.0
302,16.0,19.0,1.0,0.0,1.0,2.0,1.0
303,16.0,23.0,2.0,1.0,1.0,0.0,2.0
304,6.0,9.0,1.0,1.0,2.0,0.0,2.0
305,6.0,8.0,1.0,0.0,0.0,0.0,1.0
306,1.0,4.0,0.0,0.0,1.0,0.0,2.0
307,6.0,8.0,0.0,0.0,1.0,0.0,0.0
308,16.0,18.0,1.0,1.0,1.0,0.0,1.0
309,16.0,19.0,2.0,2.0,1.0,1.0,0.0
310,21.0,23.0,2.0,2.0,1.0,1.0,0.0
311,11.0,14.0,1.0,1.0,0.0,1.0,1.0
312,6.0,8.0,2.0,0.0,1.0,2.0,1.0
313,1.0,3.0,2.0,2.0,1.0,1.0,2.0
314,16.0,18.0,1.0,1.0,0.0,1.0,2.0
315,11.0,14.0,1.0,2.0,1.0,2.0,2.0
316,6.0,9.0,1.0,0.0,0.0,1.0,2.0
317,11.0,13.0,0.0,0.0,0.0,1.0,2.0
318,11.0,8.0,2.0,2.0,0.0,2.0,1.0
319,16.0,23.0,2.0,1.0,0.0,0.0,2.0
320,6.0,8.0,2.0,0.0,0.0,2.0,0.0
321,6.0,8.0,1.0,1.0,2.0,0.0,1.0
322,21.0,23.0,1.0,1.0,1.0,1.0,1.0
323,6.0,4.0,1.0,2.0,0.0,0.0,1.0
324,6.0,3.0,1.0,2.0,2.0,0.0,0.0
325,11.0,14.0,2.0,1.0,0.0,2.0,2.0
326,16.0,19.0,2.0,2.0,1.0,0.0,2.0
327,6.0,3.0,1.0,1.0,1.0,0.0,2.0
328,11.0,13.0,2.0,0.0,0.0,1.0,1.0
329,6.0,8.0,2.0,0.0,0.0,0.0,2.0
330,16.0,19.0,1.0,2.0,2.0,0.0,0.0
331,16.0,18.0,2.0,1.0,1.0,0.0,1.0
332,16.0,23.0,1.0,0.0,1.0,0.0,1.0
333,16.0,23.0,1.0,1.0,1.0,1.0,2.0
334,6.0,8.0,0.0,1.0,2.0,1.0,2.0
335,16.0,23.0,2.0,2.0,2.0,2.0,2.0
336,6.0,4.0,2.0,0.0,1.0,0.0,1.0
337,6.0,3.0,1.0,1.0,1.0,1.0,1.0
338,1.0,3.0,0.0,0.0,2.0,2.0,2.0
339,1.0,4.0,2.0,2.0,2.0,0.0,2.0
340,1.0,4.0,1.0,2.0,2.0,0.0,1.0
341,6.0,3.0,1.0,0.0,1.0,1.0,2.0
342,11.0,14.0,0.0,2.0,2.0,0.0,2.0
343,6.0,8.0,0.0,0.0,2.0,2.0,1.0
344,16.0,19.0,2.0,0.0,2.0,2.0,1.0
345,1.0,4.0,0.0,0.0,1.0,2.0,1.0
346,1.0,4.0,2.0,2.0,0.0,1.0,2.0
347,1.0,4.0,2.0,0.0,1.0,2.0,0.0
348,16.0,19.0,1.0,2.0,1.0,1.0,2.0
349,11.0,13.0,2.0,1.0,0.0,1.0,1.0
350,21.0,23.0,0.0,0.0,1.0,2.0,2.0
351,16.0,19.0,0.0,0.0,2.0,1.0,1.0
352,1.0,3.0,0.0,1.0,1.0,1.0,1.0
353,21.0,23.0,1.0,2.0,2.0,2.0,1.0
354,16.0,19.0,1.0,1.0,1.0,0.0,0.0
355,1.0,3.0,2.0,0.0,1.0,2.0,2.0
356,16.0,19.0,2.0,0.0,0.0,0.0,0.0
357,15.0,19.0,2.0,2.0,2.0,0.0,0.0
358,16.0,18.0,0.0,2.0,2.0,1.0,0.0
359,6.0,4.0,1.0,1.0,2.0,0.0,1.0
360,6.0,9.0,2.0,1.0,1.0,1.0,2.0
361,6.0,8.0,0.0,0.0,2.0,1.0,1.0
362,11.0,14.0,1.0,2.0,1.0,0.0,2.0
363,11.0,13.0,2.0,1.0,0.0,2.0,2.0
364,11.0,13.0,2.0,2.0,0.0,2.0,2.0
365,6.0,9.0,1.0,0.0,0.0,2.0,1.0
366,1.0,3.0,0.0,1.0,0.0,0.0,1.0
367,11.0,14.0,0.0,1.0,1.0,0.0,1.0
368,16.0,19.0,0.0,1.0,2.0,0.0,2.0
369,6.0,4.0,1.0,1.0,0.0,0.0,1.0
370,16.0,18.0,2.0,1.0,0.0,0.0,1.0
371,1.0,3.0,1.0,2.0,1.0,1.0,1.0
372,1.0,4.0,0.0,0.0,2.0,2.0,0.0
373,15.0,23.0,0.0,2.0,0.0,0.0,0.0
374,1.0,4.0,1.0,2.0,2.0,2.0,0.0
375,11.0,14.0,0.0,2.0,0.0,2.0,2.0
376,11.0,13.0,1.0,0.0,1.0,2.0,1.0
377,11.0,9.0,1.0,2.0,0.0,2.0,0.0
378,6.0,8.0,0.0,0.0,2.0,2.0,0.0
379,16.0,18.0,2.0,2.0,0.0,2.0,1.0
380,1.0,4.0,0.0,2.0,1.0,0.0,1.0
381,6.0,8.0,0.0,1.0,0.0,1.0,2.0
382,6.0,9.0,2.0,0.0,2.0,1.0,2.0
383,6.0,3.0,1.0,1.0,2.0,2.0,2.0
384,15.0,23.0,2.0,0.0,1.0,0.0,1.0
385,6.0,4.0,2.0,1.0,2.0,1.0,0.0
386,11.0,3.0,2.0,0.0,2.0,0.0,0.0
387,16.0,19.0,2.0,0.0,2.0,1.0,0.0
388,11.0,8.0,1.0,2.0,2.0,2.0,2.0
389,1.0,3.0,1.0,1.0,0.0,2.0,1.0
390,11.0,13.0,0.0,2.0,0.0,2.0,0.0
391,21.0,23.0,1.0,0.0,1.0,2.0,0.0
392,11.0,13.0,1.0,1.0,0.0,2.0,1.0
393,1.0,3.0,0.0,2.0,1.0,0.0,0.0
394,16.0,18.0,0.0,1.0,1.0,0.0,0.0
395,1.0,3.0,0.0,1.0,1.0,0.0,0.0
396,11.0,14.0,2.0,0.0,1.0,2.0,2.0
397,6.0,8.0,1.0,0.0,0.0,2.0,1.0
398,6.0,9.0,1.0,0.0,2.0,1.0,2.0
399,6.0,9.0,0.0,1.0,1.0,2.0,2.0
400,11.0,13.0,0.0,0.0,1.0,1.0,2.0
401,6.0,8.0,2.0,2.0,0.0,2.0,2.0
402,11.0,14.0,1.0,2.0,2.0,2.0,0.0
403,11.0,14.0,2.0,0.0,0.0,1.0,0.0
404,1.0,4.0,2.0,2.0,0.0,2.0,1.0
405,1.0,4.0,0.0,2.0,1.0,1.0,1.0
406,16.0,18.0,2.0,0.0,0.0,1.0,1.0
407,11.0,18.0,1.0,2.0,1.0,2.0,2.0
408,6.0,8.0,1.0,0.0,2.0,1.0,1.0
409,1.0,3.0,2.0,2.0,0.0,2.0,1.0
410,6.0,8.0,2.0,0.0,1.0,1.0,2.0
411,6.0,9.0,2.0,1.0,1.0,2.0,0.0
412,1.0,3.0,0.0,1.0,1.0,1.0,0.0
413,16.0,18.0,2.0,0.0,1.0,0.0,1.0
414,16.0,23.0,0.0,2.0,2.0,2.0,2.0
415,1.0,4.0,1.0,0.0,2.0,0.0,2.0
416,1.0,4.0,0.0,0.0,2.0,0.0,0.0
417,16.0,23.0,1.0,0.0,2.0,2.0,1.0
418,11.0,14.0,2.0,1.0,0.0,0.0,2.0
419,1.0,4.0,0.0,1.0,2.0,1.0,2.0
420,1.0,4.0,0.0,0.0,2.0,2.0,1.0
421,21.0,23.0,1.0,1.0,0.0,2.0,0.0
422,11.0,13.0,0.0,1.0,0.0,2.0,1.0
423,6.0,9.0,2.0,2.0,0.0,0.0,1.0
424,15.0,19.0,0.0,2.0,0.0,0.0,2.0
425,6.0,9.0,2.0,0.0,1.0,0.0,1.0
426,6.0,3.0,0.0,0.0,2.0,0.0,0.0
427,16.0,18.0,2.0,1.0,0.0,2.0,0.0
428,1.0,3.0,1.0,2.0,2.0,2.0,1.0
429,21.0,23.0,2.0,2.0,2.0,2.0,2.0
430,6.0,3.0,1.0,2.0,1.0,2.0,1.0
431,16.0,19.0,1.0,1.0,1.0,2.0,1.0
432,11.0,13.0,0.0,2.0,1.0,1.0,1.0
433,21.0,23.0,0.0,1.0,0.0,0.0,2.0
434,21.0,23.0,1.0,2.0,1.0,2.0,0.0
435,21.0,23.0,2.0,1.0,2.0,2.0,0.0
436,11.0,13.0,2.0,0.0,2.0,1.0,2.0
437,1.0,4.0,1.0,1.0,2.0,1.0,0.0
438,6.0,9.0,1.0,0.0,2.0,0.0,2.0
439,1.0,3.0,0.0,2.0,1.0,0.0,2.0
440,6.0,9.0,1.0,0.0,2.0,1.0,1.0
441,11.0,14.0,1.0,1.0,1.0,2.0,1.0
442,16.0,18.0,2.0,1.0,2.0,0.0,2.0
443,16.0,18.0,1.0,0.0,1.0,2.0,1.0
444,11.0,8.0,1.0,1.0,2.0,2.0,0.0
445,11.0,13.0,1.0,2.0,0.0,1.0,0.0
446,11.0,13.0,2.0,2.0,0.0,2.0,0.0
447,6.0,9.0,0.0,0.0,2.0,2.0,1.0
448,11.0,14.0,0.0,2.0,0.0,0.0,1.0
449,6.0,8.0,2.0,1.0,0.0,2.0,1.0
450,1.0,3.0,2.0,1.0,0.0,0.0,0.0
451,1.0,4.0,0.0,2.0,1.0,2.0,0.0
452,16.0,19.0,0.0,0.0,1.0,0.0,1.0
453,11.0,14.0,1.0,2.0,0.0,2.0,1.0
454,6.0,9.0,0.0,0.0,1.0,2.0,2.0
455,16.0,18.0,0.0,2.0,0.0,0.0,1.0
456,6.0,9.0,1.0,2.0,2.0,1.0,1.0
457,6.0,9.0,2.0,0.0,2.0,2.0,0.0
458,11.0,13.0,1.0,1.0,0.0,1.0,0.0
459,1.0,3.0,0.0,0.0,1.0,1.0,1.0
460,21.0,23.0,2.0,1.0,1.0,2.0,1.0
461,11.0,9.0,2.0,1.0,1.0,2.0,1.0
462,1.0,3.0,1.0,1.0,0.0,2.0,2.0
463,21.0,23.0,2.0,2.0,1.0,1.0,2.0
