,Agent,Monster,Tree2,Tree7,Tree12,Tree17,Tree22
50,16.0,23.0,2.0,1.0,2.0,0.0,1.0
51,16.0,19.0,0.0,1.0,0.0,0.0,0.0
52,6.0,9.0,1.0,1.0,0.0,0.0,2.0
53,1.0,4.0,0.0,1.0,2.0,0.0,1.0
54,6.0,9.0,0.0,0.0,0.0,0.0,2.0
55,6.0,4.0,2.0,2.0,2.0,2.0,1.0
56,16.0,23.0,2.0,2.0,0.0,1.0,1.0
57,16.0,18.0,0.0,2.0,0.0,1.0,1.0
58,6.0,9.0,1.0,1.0,2.0,0.0,1.0
59,11.0,13.0,0.0,2.0,0.0,2.0,1.0
60,16.0,19.0,2.0,2.0,1.0,0.0,0.0
61,16.0,19.0,2.0,1.0,1.0,0.0,0.0
62,11.0,14.0,1.0,2.0,2.0,1.0,2.0
63,16.0,19.0,2.0,1.0,0.0,1.0,1.0
64,11.0,13.0,0.0,1.0,0.0,2.0,1.0
65,11.0,13.0,2.0,1.0,2.0,1.0,1.0
66,6.0,8.0,1.0,0.0,1.0,2.0,0.0
67,16.0,18.0,0.0,1.0,0.0,1.0,0.0
68,6.0,9.0,1.0,0.0,2.0,1.0,1.0
69,5.0,9.0,1.0,0.0,2.0,2.0,2.0
70,11.0,14.0,0.0,2.0,1.0,0.0,1.0
71,11.0,14.0,0.0,0.0,0.0,1.0,1.0
72,11.0,19.0,2.0,2.0,2.0,2.0,0.0
73,6.0,9.0,2.0,2.0,0.0,1.0,0.0
74,6.0,4.0,1.0,2.0,2.0,2.0,0.0
75,11.0,14.0,1.0,0.0,2.0,2.0,0.0
76,11.0,18.0,1.0,1.0,0.0,2.0,2.0
77,16.0,19.0,1.0,2.0,1.0,1.0,0.0
78,6.0,4.0,2.0,0.0,0.0,2.0,1.0
79,16.0,18.0,2.0,2.0,2.0,0.0,0.0
80,11.0,13.0,0.0,1.0,1.0,1.0,0.0
81,16.0,23.0,1.0,2.0,2.0,2.0,1.0
82,16.0,23.0,1.0,1.0,0.0,0.0,2.0
83,11.0,14.0,2.0,0.0,0.0,1.0,1.0
84,6.0,9.0,2.0,0.0,0.0,1.0,1.0
85,6.0,8.0,2.0,0.0,0.0,1.0,0.0
86,6.0,8.0,1.0,0.0,1.0,2.0,2.0
87,1.0,4.0,0.0,2.0,2.0,1.0,2.0
88,1.0,3.0,2.0,1.0,1.0,0.0,2.0
89,6.0,9.0,2.0,0.0,0.0,0.0,2.0
90,16.0,18.0,1.0,0.0,1.0,1.0,1.0
91,11.0,13.0,2.0,2.0,0.0,0.0,1.0
92,11.0,13.0,1.0,2.0,2.0,2.0,0.0
93,5.0,3.0,2.0,1.0,0.0,2.0,0.0
94,6.0,8.0,0.0,1.0,0.0,2.0,1.0
95,0.0,3.0,0.0,2.0,2.0,2.0,1.0
96,11.0,14.0,1.0,1.0,2.0,0.0,2.0
97,1.0,3.0,1.0,2.0,1.0,2.0,2.0
98,1.0,3.0,2.0,2.0,2.0,1.0,2.0
99,6.0,9.0,2.0,2.0,0.0,1.0,2.0
100,11.0,18.0,2.0,2.0,1.0,2.0,0.0
101,16.0,18.0,1.0,1.0,2.0,1.0,0.0
102,1.0,3.0,2.0,1.0,0.0,2.0,0.0
103,21.0,23.0,0.0,1.0,1.0,2.0,2.0
104,11.0,13.0,0.0,2.0,1.0,2.0,1.0
105,16.0,19.0,1.0,0.0,2.0,1.0,0.0
106,6.0,8.0,0.0,2.0,2.0,1.0,2.0
107,11.0,14.0,0.0,0.0,0.0,2.0,1.0
108,11.0,13.0,1.0,0.0,0.0,1.0,0.0
109,11.0,13.0,1.0,1.0,0.0,2.0,2.0
110,16.0,19.0,0.0,1.0,1.0,0.0,1.0
111,21.0,23.0,2.0,1.0,2.0,1.0,1.0
112,11.0,3.0,2.0,0.0,1.0,1.0,0.0
113,5.0,9.0,2.0,0.0,1.0,0.0,1.0
114,6.0,3.0,1.0,1.0,2.0,2.0,1.0
115,11.0,14.0,0.0,2.0,0.0,1.0,2.0
116,0.0,3.0,0.0,0.0,0.0,2.0,2.0
117,11.0,14.0,2.0,1.0,2.0,2.0,2.0
118,6.0,9.0,1.0,0.0,0.0,2.0,2.0
119,1.0,3.0,0.0,1.0,0.0,1.0,1.0
120,1.0,4.0,1.0,1.0,0.0,1.0,0.0
121,16.0,23.0,2.0,2.0,2.0,2.0,0.0
122,6.0,4.0,2.0,0.0,1.0,2.0,2.0
123,16.0,23.0,1.0,2.0,1.0,2.0,1.0
124,6.0,9.0,2.0,0.0,2.0,2.0,1.0
125,16.0,19.0,2.0,1.0,0.0,0.0,0.0
126,16.0,18.0,1.0,1.0,2.0,0.0,2.0
127,0.0,3.0,0.0,1.0,0.0,0.0,0.0
128,21.0,23.0,1.0,0.0,0.0,0.0,0.0
129,1.0,3.0,0.0,0.0,1.0,1.0,1.0
130,5.0,3.0,1.0,2.0,2.0,2.0,2.0
131,16.0,18.0,0.0,1.0,0.0,0.0,1.0
132,11.0,13.0,1.0,0.0,1.0,2.0,2.0
133,11.0,14.0,1.0,0.0,0.0,1.0,2.0
134,1.0,3.0,1.0,0.0,0.0,2.0,2.0
135,6.0,9.0,2.0,1.0,1.0,0.0,2.0
136,16.0,23.0,1.0,0.0,1.0,1.0,0.0
137,16.0,19.0,2.0,1.0,2.0,1.0,0.0
138,11.0,13.0,2.0,2.0,0.0,1.0,2.0
139,6.0,3.0,2.0,2.0,2.0,2.0,2.0
140,6.0,9.0,1.0,2.0,2.0,2.0,0.0
141,1.0,3.0,0.0,2.0,2.0,2.0,2.0
142,11.0,13.0,0.0,1.0,0.0,2.0,0.0
143,16.0,19.0,2.0,2.0,0.0,1.0,2.0
144,6.0,3.0,0.0,0.0,0.0,2.0,1.0
145,11.0,13.0,0.0,0.0,0.0,2.0,1.0
146,1.0,4.0,1.0,0.0,2.0,2.0,2.0
147,16.0,19.0,2.0,1.0,2.0,0.0,1.0
148,16.0,18.0,0.0,0.0,2.0,1.0,2.0
149,11.0,14.0,1.0,1.0,0.0,2.0,2.0
150,11.0,14.0,0.0,1.0,0.0,1.0,1.0
151,16.0,18.0,2.0,2.0,0.0,1.0,0.0
152,15.0,23.0,1.0,1.0,2.0,2.0,0.0
153,1.0,3.0,2.0,2.0,1.0,1.0,1.0
154,6.0,4.0,1.0,0.0,2.0,0.0,0.0
155,11.0,13.0,0.0,2.0,2.0,2.0,1.0
156,1.0,4.0,1.0,2.0,1.0,1.0,2.0
157,11.0,14.0,1.0,1.0,0.0,0.0,0.0
158,16.0,19.0,1.0,0.0,1.0,0.0,2.0
159,11.0,13.0,0.0,0.0,0.0,0.0,0.0
160,11.0,9.0,1.0,2.0,1.0,1.0,2.0
161,6.0,4.0,1.0,2.0,1.0,1.0,0.0
162,16.0,19.0,2.0,2.0,2.0,2.0,2.0
163,6.0,9.0,1.0,0.0,2.0,0.0,1.0
164,16.0,23.0,2.0,1.0,2.0,1.0,2.0
165,5.0,8.0,1.0,0.0,0.0,2.0,1.0
166,1.0,4.0,0.0,2.0,1.0,2.0,2.0
167,5.0,4.0,0.0,1.0,2.0,1.0,1.0
168,11.0,9.0,2.0,1.0,1.0,2.0,0.0
169,16.0,18.0,2.0,2.0,2.0,2.0,0.0
170,1.0,4.0,0.0,0.0,2.0,2.0,1.0
171,16.0,19.0,0.0,0.0,0.0,0.0,2.0
172,21.0,23.0,1.0,1.0,1.0,2.0,1.0
173,21.0,23.0,2.0,2.0,1.0,1.0,1.0
174,21.0,23.0,1.0,1.0,2.0,2.0,1.0
175,1.0,4.0,2.0,2.0,1.0,0.0,2.0
176,16.0,18.0,2.0,1.0,1.0,2.0,2.0
177,11.0,13.0,1.0,2.0,0.0,2.0,1.0
178,6.0,3.0,2.0,1.0,0.0,1.0,2.0
179,16.0,19.0,2.0,0.0,2.0,0.0,2.0
180,16.0,19.0,0.0,1.0,1.0,0.0,0.0
181,16.0,18.0,0.0,2.0,2.0,0.0,2.0
182,6.0,8.0,1.0,0.0,2.0,1.0,0.0
183,11.0,8.0,2.0,1.0,1.0,0.0,1.0
184,1.0,3.0,2.0,1.0,0.0,2.0,2.0
185,11.0,14.0,2.0,2.0,1.0,1.0,0.0
186,11.0,14.0,1.0,1.0,1.0,0.0,1.0
187,6.0,9.0,0.0,2.0,2.0,1.0,1.0
188,16.0,23.0,2.0,1.0,2.0,2.0,1.0
189,6.0,9.0,2.0,0.0,2.0,0.0,1.0
190,11.0,9.0,0.0,2.0,0.0,2.0,0.0
191,16.0,19.0,0.0,0.0,0.0,0.0,1.0
192,11.0,14.0,0.0,0.0,2.0,0.0,2.0
193,5.0,8.0,2.0,0.0,2.0,1.0,1.0
194,16.0,18.0,0.0,1.0,0.0,0.0,0.0
195,6.0,8.0,2.0,2.0,0.0,0.0,2.0
196,6.0,8.0,2.0,0.0,0.0,2.0,2.0
197,21.0,23.0,1.0,1.0,2.0,0.0,1.0
198,6.0,9.0,2.0,2.0,0.0,2.0,0.0
199,6.0,3.0,1.0,1.0,0.0,2.0,2.0
200,6.0,8.0,2.0,0.0,2.0,0.0,0.0
201,16.0,19.0,2.0,0.0,1.0,0.0,1.0
202,16.0,18.0,2.0,0.0,1.0,1.0,2.0
203,1.0,4.0,0.0,2.0,2.0,1.0,0.0
204,11.0,13.0,0.0,0.0,2.0,0.0,2.0
205,16.0,18.0,0.0,1.0,2.0,2.0,1.0
206,16.0,19.0,2.0,0.0,0.0,2.0,1.0
207,6.0,9.0,0.0,1.0,2.0,2.0,2.0
208,16.0,18.0,0.0,1.0,1.0,1.0,0.0
209,6.0,4.0,0.0,1.0,1.0,1.0,2.0
210,11.0,14.0,0.0,1.0,0.0,2.0,1.0
211,16.0,23.0,1.0,2.0,1.0,1.0,1.0
212,16.0,18.0,2.0,2.0,2.0,0.0,2.0
213,16.0,18.0,2.0,1.0,2.0,0.0,1.0
214,21.0,23.0,0.0,2.0,0.0,2.0,0.0
215,11.0,14.0,2.0,1.0,2.0,2.0,0.0
216,16.0,18.0,2.0,0.0,2.0,2.0,1.0
217,21.0,23.0,2.0,0.0,0.0,1.0,0.0
218,6.0,8.0,0.0,0.0,2.0,1.0,2.0
219,16.0,23.0,1.0,2.0,2.0,1.0,2.0
220,16.0,19.0,2.0,1.0,0.0,2.0,2.0
221,6.0,9.0,2.0,0.0,1.0,2.0,1.0
222,16.0,23.0,1.0,1.0,2.0,2.0,2.0
223,1.0,3.0,0.0,1.0,2.0,1.0,2.0
224,11.0,13.0,1.0,1.0,2.0,1.0,1.0
225,16.0,18.0,2.0,2.0,1.0,0.0,0.0
226,16.0,18.0,2.0,2.0,0.0,2.0,0.0
227,6.0,9.0,2.0,0.0,2.0,2.0,2.0
228,16.0,19.0,1.0,0.0,2.0,0.0,2.0
229,6.0,8.0,2.0,2.0,2.0,0.0,1.0
230,16.0,23.0,1.0,0.0,2.0,0.0,2.0
231,6.0,8.0,2.0,2.0,1.0,0.0,2.0
232,11.0,3.0,2.0,0.0,1.0,2.0,2.0
233,11.0,14.0,2.0,1.0,2.0,1.0,1.0
234,11.0,8.0,2.0,2.0,2.0,0.0,0.0
235,6.0,8.0,1.0,0.0,2.0,0.0,2.0
236,6.0,8.0,0.0,2.0,1.0,2.0,2.0
237,11.0,13.0,2.0,2.0,1.0,1.0,2.0
238,1.0,3.0,0.0,2.0,0.0,1.0,1.0
239,6.0,4.0,1.0,1.0,1.0,1.0,2.0
240,6.0,4.0,2.0,2.0,2.0,2.0,0.0
241,1.0,3.0,0.0,0.0,1.0,2.0,2.0
242,11.0,9.0,1.0,2.0,1.0,2.0,2.0
243,16.0,19.0,0.0,0.0,2.0,0.0,1.0
244,16.0,23.0,1.0,0.0,0.0,0.0,1.0
245,1.0,3.0,2.0,1.0,1.0,1.0,1.0
246,5.0,9.0,2.0,0.0,0.0,1.0,2.0
247,6.0,4.0,1.0,1.0,0.0,1.0,2.0
248,15.0,23.0,1.0,1.0,1.0,1.0,1.0
249,5.0,4.0,2.0,0.0,1.0,2.0,1.0
250,11.0,9.0,1.0,1.0,0.0,0.0,0.0
251,6.0,4.0,2.0,1.0,0.0,0.0,2.0
252,11.0,14.0,2.0,0.0,0.0,0.0,1.0
253,21.0,23.0,2.0,1.0,0.0,1.0,0.0
254,16.0,18.0,0.0,2.0,2.0,2.0,1.0
255,11.0,14.0,2.0,2.0,0.0,1.0,1.0
256,11.0,18.0,1.0,0.0,2.0,2.0,2.0
257,11.0,13.0,1.0,1.0,1.0,0.0,1.0
258,6.0,8.0,1.0,1.0,1.0,2.0,1.0
259,15.0,19.0,0.0,1.0,0.0,0.0,1.0
260,6.0,8.0,2.0,2.0,2.0,1.0,1.0
261,21.0,23.0,1.0,1.0,0.0,1.0,2.0
262,1.0,4.0,0.0,1.0,2.0,1.0,1.0
263,16.0,18.0,1.0,2.0,2.0,1.0,2.0
264,20.0,23.0,2.0,2.0,1.0,2.0,0.0
265,6.0,8.0,2.0,2.0,2.0,2.0,0.0
266,1.0,4.0,1.0,2.0,2.0,1.0,2.0
267,16.0,18.0,0.0,0.0,0.0,1.0,1.0
268,16.0,18.0,2.0,2.0,0.0,0.0,1.0
269,1.0,4.0,2.0,1.0,2.0,1.0,0.0
270,16.0,18.0,1.0,0.0,0.0,0.0,0.0
271,6.0,8.0,1.0,1.0,0.0,2.0,2.0
272,11.0,14.0,0.0,2.0,0.0,0.0,2.0
273,11.0,13.0,2.0,1.0,0.0,2.0,1.0
274,21.0,23.0,1.0,1.0,2.0,0.0,0.0
275,11.0,23.0,2.0,2.0,1.0,0.0,2.0
276,6.0,8.0,2.0,1.0,1.0,0.0,1.0
277,11.0,14.0,1.0,2.0,0.0,1.0,1.0
278,11.0,14.0,1.0,0.0,0.0,0.0,1.0
279,5.0,4.0,0.0,0.0,0.0,2.0,2.0
280,6.0,9.0,1.0,2.0,1.0,1.0,1.0
281,16.0,19.0,0.0,0.0,2.0,2.0,1.0
282,11.0,14.0,1.0,2.0,0.0,1.0,0.0
283,11.0,13.0,0.0,2.0,2.0,1.0,2.0
284,11.0,13.0,1.0,1.0,2.0,0.0,2.0
285,6.0,8.0,0.0,1.0,2.0,2.0,0.0
286,11.0,18.0,1.0,2.0,2.0,2.0,1.0
287,21.0,23.0,2.0,1.0,1.0,0.0,2.0
288,16.0,19.0,2.0,1.0,2.0,2.0,0.0
289,1.0,4.0,0.0,1.0,2.0,2.0,1.0
290,6.0,3.0,2.0,0.0,1.0,0.0,0.0
291,6.0,9.0,0.0,1.0,0.0,0.0,2.0
292,6.0,8.0,0.0,1.0,1.0,1.0,2.0
293,16.0,19.0,2.0,1.0,2.0,2.0,2.0
294,6.0,3.0,2.0,1.0,0.0,2.0,0.0
295,11.0,14.0,0.0,2.0,0.0,1.0,1.0
296,6.0,9.0,1.0,0.0,1.0,1.0,0.0
297,6.0,4.0,2.0,1.0,0.0,2.0,1.0
298,1.0,4.0,0.0,0.0,2.0,2.0,2.0
299,1.0,4.0,0.0,1.0,0.0,0.0,2.0
300,11.0,14.0,1.0,0.0,0.0,1.0,0.0
301,1.0,3.0,0.0,2.0,2.0,1.0,2.0
302,20.0,23.0,0.0,0.0,2.0,1.0,0.0
303,6.0,4.0,2.0,0.0,2.0,1.0,2.0
304,1.0,3.0,1.0,0.0,2.0,2.0,1.0
305,21.0,23.0,1.0,0.0,2.0,1.0,2.0
306,16.0,19.0,1.0,0.0,1.0,2.0,1.0
307,16.0,23.0,2.0,1.0,1.0,0.0,2.0
308,6.0,9.0,1.0,1.0,2.0,0.0,2.0
309,6.0,8.0,1.0,0.0,0.0,0.0,1.0
310,1.0,4.0,0.0,0.0,1.0,0.0,2.0
311,6.0,8.0,0.0,0.0,1.0,0.0,0.0
312,16.0,19.0,2.0,2.0,1.0,1.0,0.0
313,21.0,23.0,2.0,2.0,1.0,1.0,0.0
314,11.0,14.0,1.0,1.0,0.0,1.0,1.0
315,6.0,8.0,2.0,0.0,1.0,2.0,1.0
316,1.0,3.0,2.0,2.0,1.0,1.0,2.0
317,16.0,18.0,1.0,1.0,0.0,1.0,2.0
318,11.0,14.0,1.0,2.0,1.0,2.0,2.0
319,6.0,9.0,1.0,0.0,0.0,1.0,2.0
320,11.0,13.0,0.0,0.0,0.0,1.0,2.0
321,6.0,8.0,2.0,0.0,2.0,0.0,1.0
322,11.0,8.0,2.0,2.0,0.0,2.0,1.0
323,16.0,23.0,2.0,1.0,0.0,0.0,2.0
324,6.0,8.0,2.0,0.0,0.0,2.0,0.0
325,6.0,8.0,1.0,1.0,2.0,0.0,1.0
326,21.0,23.0,1.0,1.0,1.0,1.0,1.0
327,6.0,4.0,1.0,2.0,0.0,0.0,1.0
328,6.0,3.0,1.0,2.0,2.0,0.0,0.0
329,11.0,14.0,2.0,1.0,0.0,2.0,2.0
330,16.0,19.0,2.0,2.0,1.0,0.0,2.0
331,6.0,3.0,1.0,1.0,1.0,0.0,2.0
332,11.0,13.0,2.0,0.0,0.0,1.0,1.0
333,6.0,8.0,2.0,0.0,0.0,0.0,2.0
334,16.0,19.0,1.0,2.0,2.0,0.0,0.0
335,16.0,18.0,2.0,1.0,1.0,0.0,1.0
336,16.0,23.0,1.0,0.0,1.0,0.0,1.0
337,16.0,23.0,1.0,1.0,1.0,1.0,2.0
338,6.0,8.0,0.0,1.0,2.0,1.0,2.0
339,16.0,23.0,2.0,2.0,2.0,2.0,2.0
340,6.0,4.0,2.0,0.0,1.0,0.0,1.0
341,6.0,3.0,1.0,1.0,1.0,1.0,1.0
342,1.0,3.0,0.0,0.0,2.0,2.0,2.0
343,1.0,4.0,2.0,2.0,2.0,0.0,2.0
344,1.0,4.0,1.0,2.0,2.0,0.0,1.0
345,6.0,3.0,1.0,0.0,1.0,1.0,2.0
346,11.0,14.0,0.0,2.0,2.0,0.0,2.0
347,6.0,8.0,0.0,0.0,2.0,2.0,1.0
348,16.0,19.0,2.0,0.0,2.0,2.0,1.0
349,11.0,13.0,1.0,1.0,0.0,1.0,1.0
350,1.0,4.0,0.0,0.0,1.0,2.0,1.0
351,1.0,4.0,2.0,2.0,0.0,1.0,2.0
352,1.0,4.0,2.0,0.0,1.0,2.0,0.0
353,16.0,19.0,1.0,2.0,1.0,1.0,2.0
354,11.0,13.0,2.0,1.0,0.0,1.0,1.0
355,16.0,19.0,0.0,0.0,2.0,1.0,1.0
356,1.0,3.0,0.0,1.0,1.0,1.0,1.0
357,21.0,23.0,1.0,2.0,2.0,2.0,1.0
358,16.0,19.0,1.0,1.0,1.0,0.0,0.0
359,16.0,19.0,2.0,0.0,0.0,0.0,0.0
360,15.0,19.0,2.0,2.0,2.0,0.0,0.0
361,16.0,18.0,0.0,2.0,2.0,1.0,0.0
362,6.0,4.0,1.0,1.0,2.0,0.0,1.0
363,6.0,9.0,2.0,1.0,1.0,1.0,2.0
364,6.0,8.0,0.0,0.0,2.0,1.0,1.0
365,11.0,14.0,1.0,2.0,1.0,0.0,2.0
366,11.0,13.0,2.0,1.0,0.0,2.0,2.0
367,11.0,13.0,2.0,2.0,0.0,2.0,2.0
368,6.0,9.0,1.0,0.0,0.0,2.0,1.0
369,1.0,3.0,0.0,1.0,0.0,0.0,1.0
370,11.0,14.0,0.0,1.0,1.0,0.0,1.0
371,16.0,19.0,0.0,1.0,2.0,0.0,2.0
372,6.0,4.0,1.0,1.0,0.0,0.0,1.0
373,1.0,3.0,1.0,2.0,1.0,1.0,1.0
374,1.0,4.0,0.0,0.0,2.0,2.0,0.0
375,15.0,23.0,0.0,2.0,0.0,0.0,0.0
376,1.0,4.0,1.0,2.0,2.0,2.0,0.0
377,11.0,14.0,0.0,2.0,0.0,2.0,2.0
378,1.0,4.0,2.0,0.0,2.0,2.0,2.0
379,11.0,13.0,1.0,0.0,1.0,2.0,1.0
380,11.0,9.0,1.0,2.0,0.0,2.0,0.0
381,6.0,8.0,0.0,0.0,2.0,2.0,0.0
382,16.0,18.0,2.0,2.0,0.0,2.0,1.0
383,1.0,4.0,0.0,2.0,1.0,0.0,1.0
384,6.0,8.0,0.0,1.0,0.0,1.0,2.0
385,6.0,9.0,2.0,0.0,2.0,1.0,2.0
386,6.0,3.0,1.0,1.0,2.0,2.0,2.0
387,15.0,23.0,2.0,0.0,1.0,0.0,1.0
388,6.0,4.0,2.0,1.0,2.0,1.0,0.0
389,11.0,3.0,2.0,0.0,2.0,0.0,0.0
390,16.0,19.0,2.0,0.0,2.0,1.0,0.0
391,11.0,8.0,1.0,2.0,2.0,2.0,2.0
392,1.0,3.0,1.0,1.0,0.0,2.0,1.0
393,11.0,13.0,0.0,2.0,0.0,2.0,0.0
394,21.0,23.0,1.0,0.0,1.0,2.0,0.0
395,11.0,13.0,1.0,1.0,0.0,2.0,1.0
396,1.0,3.0,0.0,2.0,1.0,0.0,0.0
397,16.0,18.0,0.0,1.0,1.0,0.0,0.0
398,1.0,3.0,0.0,1.0,1.0,0.0,0.0
399,11.0,14.0,2.0,0.0,1.0,2.0,2.0
400,6.0,8.0,1.0,0.0,0.0,2.0,1.0
401,6.0,9.0,1.0,0.0,2.0,1.0,2.0
402,6.0,9.0,0.0,1.0,1.0,2.0,2.0
403,11.0,13.0,0.0,0.0,1.0,1.0,2.0
404,6.0,8.0,2.0,2.0,0.0,2.0,2.0
405,11.0,14.0,1.0,2.0,2.0,2.0,0.0
406,11.0,14.0,2.0,0.0,0.0,1.0,0.0
407,1.0,4.0,0.0,2.0,1.0,1.0,1.0
408,16.0,18.0,2.0,0.0,0.0,1.0,1.0
409,11.0,18.0,1.0,2.0,1.0,2.0,2.0
410,6.0,8.0,1.0,0.0,2.0,1.0,1.0
411,1.0,3.0,2.0,2.0,0.0,2.0,1.0
412,6.0,8.0,2.0,0.0,1.0,1.0,2.0
413,1.0,3.0,0.0,1.0,1.0,1.0,0.0
414,16.0,18.0,2.0,0.0,1.0,0.0,1.0
415,16.0,23.0,0.0,2.0,2.0,2.0,2.0
416,1.0,4.0,1.0,0.0,2.0,0.0,2.0
417,1.0,4.0,0.0,0.0,2.0,0.0,0.0
418,16.0,23.0,1.0,0.0,2.0,2.0,1.0
419,11.0,14.0,2.0,1.0,0.0,0.0,2.0
420,1.0,4.0,0.0,1.0,2.0,1.0,2.0
421,1.0,4.0,0.0,0.0,2.0,2.0,1.0
422,21.0,23.0,1.0,1.0,0.0,2.0,0.0
423,11.0,13.0,0.0,1.0,0.0,2.0,1.0
424,6.0,9.0,2.0,2.0,0.0,0.0,1.0
425,15.0,19.0,0.0,2.0,0.0,0.0,2.0
426,6.0,9.0,2.0,0.0,1.0,0.0,1.0
427,6.0,3.0,0.0,0.0,2.0,0.0,0.0
428,16.0,18.0,2.0,1.0,0.0,2.0,0.0
429,1.0,3.0,1.0,2.0,2.0,2.0,1.0
430,21.0,23.0,2.0,2.0,2.0,2.0,2.0
431,6.0,3.0,1.0,2.0,1.0,2.0,1.0
432,16.0,19.0,1.0,1.0,1.0,2.0,1.0
433,11.0,13.0,0.0,2.0,1.0,1.0,1.0
434,21.0,23.0,0.0,1.0,0.0,0.0,2.0
435,21.0,23.0,1.0,2.0,1.0,2.0,0.0
436,21.0,23.0,2.0,1.0,2.0,2.0,0.0
437,11.0,13.0,2.0,0.0,2.0,1.0,2.0
438,1.0,4.0,1.0,1.0,2.0,1.0,0.0
439,6.0,9.0,1.0,0.0,2.0,0.0,2.0
440,1.0,3.0,0.0,2.0,1.0,0.0,2.0
441,6.0,9.0,1.0,0.0,2.0,1.0,1.0
442,11.0,14.0,1.0,1.0,1.0,2.0,1.0
443,6.0,9.0,1.0,0.0,2.0,0.0,1.0
444,16.0,18.0,2.0,1.0,2.0,0.0,2.0
445,11.0,9.0,2.0,2.0,1.0,1.0,1.0
446,16.0,18.0,1.0,0.0,1.0,2.0,1.0
447,11.0,8.0,1.0,1.0,2.0,2.0,0.0
448,11.0,13.0,1.0,2.0,0.0,1.0,0.0
449,16.0,19.0,1.0,1.0,2.0,2.0,2.0
450,11.0,13.0,2.0,2.0,0.0,2.0,0.0
451,6.0,9.0,0.0,0.0,2.0,2.0,1.0
452,11.0,14.0,0.0,2.0,0.0,0.0,1.0
453,6.0,8.0,2.0,1.0,0.0,2.0,1.0
454,1.0,3.0,2.0,1.0,0.0,0.0,0.0
455,1.0,4.0,0.0,2.0,1.0,2.0,0.0
456,16.0,19.0,0.0,0.0,1.0,0.0,1.0
457,11.0,13.0,1.0,0.0,2.0,1.0,2.0
458,11.0,14.0,1.0,2.0,0.0,2.0,1.0
459,6.0,9.0,0.0,0.0,1.0,2.0,2.0
460,16.0,18.0,0.0,2.0,0.0,0.0,1.0
461,6.0,9.0,1.0,2.0,2.0,1.0,1.0
462,6.0,9.0,2.0,0.0,2.0,2.0,0.0
463,11.0,13.0,1.0,1.0,0.0,1.0,0.0
